latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
12.58657,79.6415,349.15,0.38,0.36,2026-08-31,0809,SNPP,SNPP,n,2.0NRT,307.62,4.02,D
13.40939,80.26858,339.14,0.39,0.36,2026-08-31,0809,SNPP,SNPP,n,2.0NRT,301.29,2.09,D
13.81923,79.34404,351.56,0.38,0.36,2026-08-31,0809,SNPP,SNPP,n,2.0NRT,293.93,13.51,D
14.47656,78.25895,335.97,0.39,0.36,2026-08-31,0809,SNPP,SNPP,n,2.0NRT,296.94,5.87,D
28.12977,76.78864,335.41,0.39,0.36,2026-08-31,0813,SNPP,SNPP,n,2.0NRT,296.53,2.37,D
31.1293,74.65489,341.05,0.39,0.36,2026-08-31,0813,SNPP,SNPP,n,2.0NRT,298.33,4.79,D
29.4606,76.88784,308.38,0.43,0.38,2026-08-31,2038,SNPP,SNPP,n,2.0NRT,292.7,2.34,N
28.34651,77.2308,309.35,0.41,0.37,2026-08-31,2038,SNPP,SNPP,n,2.0NRT,291.76,1.97,N
28.37152,77.22688,323.5,0.41,0.37,2026-08-31,2038,SNPP,SNPP,n,2.0NRT,289.42,1.55,N
29.47525,76.859,314.13,0.43,0.38,2026-08-31,2038,SNPP,SNPP,n,2.0NRT,292.51,2.78,N
22.38964,73.11803,318.73,0.53,0.42,2026-08-31,2040,SNPP,SNPP,n,2.0NRT,282.32,1.41,N
24.76271,74.60774,306.91,0.47,0.4,2026-08-31,2040,SNPP,SNPP,n,2.0NRT,281.39,1.26,N
21.10513,72.64378,330.75,0.54,0.42,2026-08-31,2040,SNPP,SNPP,n,2.0NRT,287.66,5.89,N
21.10902,72.64436,299.5,0.54,0.42,2026-08-31,2040,SNPP,SNPP,n,2.0NRT,284.52,1.6,N
22.3882,73.11613,321.54,0.53,0.42,2026-08-31,2040,SNPP,SNPP,n,2.0NRT,282.49,2.6,N
22.3858,73.11745,305.2,0.53,0.42,2026-08-31,2040,SNPP,SNPP,n,2.0NRT,282.63,1.11,N
24.76335,74.60571,303.34,0.47,0.4,2026-08-31,2040,SNPP,SNPP,n,2.0NRT,280.61,0.71,N
18.42431,74.38948,307.81,0.42,0.38,2026-08-31,2042,SNPP,SNPP,n,2.0NRT,290.41,0.44,N
18.68646,73.02973,306.48,0.48,0.4,2026-08-31,2042,SNPP,SNPP,n,2.0NRT,288.82,1.93,N
17.43479,74.96613,307.73,0.4,0.37,2026-08-31,2042,SNPP,SNPP,n,2.0NRT,289.13,0.74,N
15.1696,76.37997,296.09,0.39,0.36,2026-08-31,2042,SNPP,SNPP,n,2.0NRT,271.6,0.65,N
15.65919,73.98986,315.41,0.41,0.37,2026-08-31,2042,SNPP,SNPP,n,2.0NRT,289.55,1.8,N
17.06269,76.97835,306.39,0.39,0.36,2026-08-31,2042,SNPP,SNPP,n,2.0NRT,286.56,0.84,N
18.59601,74.25494,317.81,0.43,0.38,2026-08-31,2042,SNPP,SNPP,n,2.0NRT,290.26,1.7,N
18.68213,73.03376,305.47,0.48,0.4,2026-08-31,2042,SNPP,SNPP,n,2.0NRT,292.44,1.93,N
18.68149,73.03835,311.06,0.48,0.4,2026-08-31,2042,SNPP,SNPP,n,2.0NRT,292.45,3.11,N
10.94284,78.06322,316.81,0.46,0.39,2026-08-31,2044,SNPP,SNPP,n,2.0NRT,294.36,1.41,N
11.08366,78.75399,311.37,0.5,0.41,2026-08-31,2044,SNPP,SNPP,n,2.0NRT,294.08,2.89,N
10.41461,77.11382,305.75,0.43,0.38,2026-08-31,2044,SNPP,SNPP,n,2.0NRT,289.06,0.43,N
8.74017,78.09332,306.91,0.49,0.4,2026-08-31,2044,SNPP,SNPP,n,2.0NRT,294.39,0.38,N
12.60132,77.88569,308.19,0.43,0.38,2026-08-31,2044,SNPP,SNPP,n,2.0NRT,283.62,0.27,N
12.59783,77.8851,299.48,0.43,0.38,2026-08-31,2044,SNPP,SNPP,n,2.0NRT,281.77,0.27,N
11.81802,77.91586,308.19,0.44,0.39,2026-08-31,2044,SNPP,SNPP,n,2.0NRT,291.36,1.71,N
11.81027,77.91869,306.89,0.44,0.39,2026-08-31,2044,SNPP,SNPP,n,2.0NRT,292.03,2.44,N
11.80957,77.92274,309.05,0.44,0.39,2026-08-31,2044,SNPP,SNPP,n,2.0NRT,293.67,1.65,N
11.18313,79.09899,304.24,0.51,0.41,2026-08-31,2044,SNPP,SNPP,n,2.0NRT,283.87,0.5,N
10.44559,78.8073,332.18,0.47,0.48,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,301.71,5.72,D
8.29291,77.57172,340.35,0.61,0.54,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,300.05,3.49,D
8.69359,78.05819,331.91,0.56,0.52,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,300.81,4.74,D
8.69272,78.05309,339.6,0.56,0.52,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,301.29,4.6,D
8.69322,78.05519,347.78,0.56,0.52,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,301.94,6.31,D
9.57735,78.58523,342.46,0.5,0.49,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,305.45,8.92,D
9.77143,78.21916,333.13,0.52,0.5,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,302.84,3.49,D
9.8107,78.22701,330.36,0.52,0.5,2026-09-01,0750,SNPP,SNPP,l,2.0NRT,302.93,3.51,D
9.95757,77.88288,336.99,0.55,0.51,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,305.57,8.44,D
9.96955,77.89621,343.87,0.55,0.51,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,306.5,13.59,D
9.95914,77.88472,337.66,0.55,0.51,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,305.78,11.36,D
9.96654,77.89884,339.99,0.55,0.51,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,305.78,6.17,D
10.015,78.08784,345.21,0.53,0.5,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,304.53,8.15,D
9.99659,77.51824,343.88,0.58,0.52,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,303.84,3,D
9.99667,77.52258,334.74,0.58,0.52,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,303.41,8.15,D
10.38719,79.27933,343.55,0.44,0.46,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,305.99,11.34,D
10.44507,78.80642,332.13,0.47,0.48,2026-09-01,0750,SNPP,SNPP,l,2.0NRT,302.64,3.98,D
10.67588,78.80834,334.64,0.46,0.47,2026-09-01,0750,SNPP,SNPP,l,2.0NRT,305.76,4.1,D
10.86091,79.81236,332.03,0.4,0.44,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,298.78,0.93,D
10.74769,78.83463,344.12,0.46,0.47,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,306.06,6.13,D
10.77378,78.65028,335.4,0.47,0.48,2026-09-01,0750,SNPP,SNPP,l,2.0NRT,307.67,5.62,D
11.01958,79.83994,336.41,0.39,0.44,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,303.87,2.22,D
11.01218,79.41254,334.72,0.42,0.45,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,302.36,1.56,D
11.00781,77.43622,332.41,0.56,0.52,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,299.6,7.15,D
11.14795,78.03258,336.34,0.51,0.49,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,300.6,4.53,D
11.69378,79.12559,336.91,0.43,0.46,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,304.65,3.94,D
11.69394,79.12669,334.62,0.43,0.46,2026-09-01,0750,SNPP,SNPP,l,2.0NRT,305.59,5.89,D
11.69813,79.12595,355.18,0.43,0.46,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,304.79,5.89,D
11.83094,79.66526,331.46,0.39,0.44,2026-09-01,0750,SNPP,SNPP,l,2.0NRT,303.93,1.86,D
12.05853,79.84698,331.63,0.57,0.43,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,299.32,3.58,D
12.09285,79.56569,341.02,0.39,0.44,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,303.15,4.53,D
12.09304,79.56533,342.44,0.39,0.44,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,303.39,2.38,D
12.13102,78.14007,332.63,0.49,0.48,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,299.71,8.28,D
12.38799,79.56133,332.27,0.39,0.44,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,303.14,2.06,D
12.55496,79.97733,343.27,0.55,0.43,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,303.72,6.59,D
12.63548,79.86098,334.7,0.56,0.43,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,302.52,5.87,D
12.6515,79.40098,337.49,0.4,0.44,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,301.46,2.19,D
12.65554,79.40025,336.68,0.4,0.44,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,302.28,2.19,D
12.8083,79.95654,331.11,0.55,0.43,2026-09-01,0750,SNPP,SNPP,l,2.0NRT,302.28,3.64,D
12.82044,79.10441,338.59,0.41,0.45,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,303.67,5.45,D
12.82455,79.10368,332.39,0.41,0.45,2026-09-01,0750,SNPP,SNPP,l,2.0NRT,304.02,5.9,D
12.88371,78.21547,333.65,0.47,0.47,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,302.7,3.46,D
13.20734,79.73056,330.12,0.56,0.43,2026-09-01,0750,SNPP,SNPP,l,2.0NRT,301.37,3.71,D
13.85709,79.33201,344.02,0.38,0.43,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,298.61,4.74,D
13.85649,79.3286,340.87,0.38,0.43,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,296.39,4.74,D
13.86103,79.33105,334.63,0.38,0.43,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,296.24,4.74,D
14.54064,79.68484,344.26,0.54,0.42,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,297.25,9.29,D
14.43581,77.70943,343.02,0.47,0.48,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,298.18,11.47,D
14.43501,77.70506,330.81,0.47,0.48,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,296.7,5.22,D
14.49206,77.77126,343.95,0.47,0.48,2026-09-01,0750,SNPP,SNPP,n,2.0NRT,298.34,8.52,D
15.88993,79.82246,339.55,0.5,0.41,2026-09-01,0752,SNPP,SNPP,n,2.0NRT,299.72,7,D
17.95781,80.79736,336.54,0.43,0.38,2026-09-01,0752,SNPP,SNPP,n,2.0NRT,292.25,5.73,D
14.95313,79.62963,338.9,0.53,0.42,2026-09-01,0752,SNPP,SNPP,n,2.0NRT,300.36,5.79,D
14.86462,77.31979,335.31,0.49,0.49,2026-09-01,0752,SNPP,SNPP,n,2.0NRT,292.46,2.62,D
15.18663,76.75148,337.67,0.53,0.5,2026-09-01,0752,SNPP,SNPP,n,2.0NRT,289.96,3.78,D
15.88618,79.82315,338.82,0.5,0.41,2026-09-01,0752,SNPP,SNPP,l,2.0NRT,301.09,7,D
14.95399,79.63455,333.95,0.53,0.42,2026-09-01,0752,SNPP,SNPP,n,2.0NRT,299.32,5.79,D
34.42354,73.96882,306.24,0.41,0.61,2026-09-01,2017,SNPP,SNPP,n,2.0NRT,283.6,1.5,N
18.73882,74.40549,299.3,0.51,0.49,2026-09-01,2021,SNPP,SNPP,n,2.0NRT,284.89,0.54,N
21.10112,72.63706,308.66,0.36,0.57,2026-09-01,2021,SNPP,SNPP,n,2.0NRT,282.05,1.18,N
21.10147,72.63356,308.84,0.36,0.57,2026-09-01,2021,SNPP,SNPP,n,2.0NRT,282.25,1.18,N
21.10537,72.64811,310.93,0.35,0.57,2026-09-01,2021,SNPP,SNPP,n,2.0NRT,284.27,2.9,N
21.10572,72.64465,331.23,0.36,0.57,2026-09-01,2021,SNPP,SNPP,n,2.0NRT,285.01,4.16,N
11.58795,77.27676,328.51,0.43,0.38,2026-09-01,2023,SNPP,SNPP,n,2.0NRT,290.39,2.54,N
11.58907,77.26917,316.85,0.43,0.38,2026-09-01,2023,SNPP,SNPP,n,2.0NRT,288.53,1.3,N
11.58561,77.26827,302.6,0.43,0.38,2026-09-01,2023,SNPP,SNPP,n,2.0NRT,289.36,0.71,N
11.58526,77.26942,302.45,0.43,0.38,2026-09-01,2023,SNPP,SNPP,n,2.0NRT,289.46,0.63,N
11.10827,79.43034,306.12,0.38,0.36,2026-09-01,2023,SNPP,SNPP,n,2.0NRT,291.65,1.26,N
11.43151,77.16531,308.64,0.44,0.38,2026-09-01,2023,SNPP,SNPP,n,2.0NRT,293.07,1.7,N
10.99333,79.23576,307.67,0.39,0.36,2026-09-01,2023,SNPP,SNPP,n,2.0NRT,291.5,2.35,N
10.99278,79.23927,318.53,0.39,0.36,2026-09-01,2023,SNPP,SNPP,n,2.0NRT,291.83,2.33,N
10.92252,78.51923,325.57,0.39,0.37,2026-09-01,2023,SNPP,SNPP,n,2.0NRT,293.57,1.96,N
10.94335,76.3877,303.97,0.47,0.4,2026-09-01,2023,SNPP,SNPP,n,2.0NRT,291.59,0.57,N
15.17715,76.65287,304.64,0.51,0.41,2026-09-01,2023,SNPP,SNPP,n,2.0NRT,285,2.24,N
14.51576,75.63882,301.84,0.57,0.43,2026-09-01,2023,SNPP,SNPP,n,2.0NRT,286.6,0.94,N
14.5171,75.64188,300.76,0.57,0.43,2026-09-01,2023,SNPP,SNPP,n,2.0NRT,286.89,0.94,N
13.89658,76.56571,300.57,0.49,0.41,2026-09-01,2023,SNPP,SNPP,n,2.0NRT,285.29,0.51,N
12.74743,77.61809,300.42,0.43,0.38,2026-09-01,2023,SNPP,SNPP,n,2.0NRT,288.9,0.43,N
12.29417,79.93931,325.11,0.38,0.36,2026-09-01,2023,SNPP,SNPP,n,2.0NRT,291.53,1.98,N
12.29086,79.93877,311.05,0.38,0.36,2026-09-01,2023,SNPP,SNPP,n,2.0NRT,291.14,1.98,N
13.00275,74.8494,305.21,0.4,0.44,2026-09-01,2023,SNPP,SNPP,n,2.0NRT,289.72,0.85,N
12.07241,79.15073,306.96,0.39,0.36,2026-09-01,2023,SNPP,SNPP,n,2.0NRT,290.91,1.83,N
11.80976,77.92097,306.97,0.41,0.37,2026-09-01,2023,SNPP,SNPP,n,2.0NRT,292.26,2.29,N
11.81017,77.92106,307.2,0.41,0.37,2026-09-01,2023,SNPP,SNPP,n,2.0NRT,292.19,2.41,N
11.592,77.27362,325.47,0.43,0.38,2026-09-01,2023,SNPP,SNPP,n,2.0NRT,290.18,2.54,N
11.59257,77.26982,304.87,0.43,0.38,2026-09-01,2023,SNPP,SNPP,n,2.0NRT,287.86,1.3,N
15.33235,76.28368,306.58,0.53,0.42,2026-09-01,2023,SNPP,SNPP,n,2.0NRT,286.1,1.69,N
15.18782,76.65921,310.47,0.51,0.41,2026-09-01,2023,SNPP,SNPP,n,2.0NRT,285.67,2.82,N
15.18272,76.66805,312.13,0.5,0.41,2026-09-01,2023,SNPP,SNPP,n,2.0NRT,282.34,3.48,N
15.18291,76.63927,319.2,0.51,0.41,2026-09-01,2023,SNPP,SNPP,n,2.0NRT,285.55,2.14,N
15.17649,76.65758,318.85,0.51,0.41,2026-09-01,2023,SNPP,SNPP,n,2.0NRT,285.28,2.24,N
15.00385,77.61399,301.52,0.45,0.39,2026-09-01,2023,SNPP,SNPP,n,2.0NRT,281.69,0.86,N
15.17009,76.38125,302.75,0.52,0.42,2026-09-01,2023,SNPP,SNPP,n,2.0NRT,285.05,1.63,N
9.58141,77.54852,311.48,0.41,0.37,2026-09-01,2025,SNPP,SNPP,n,2.0NRT,272.37,1.01,N
8.6686,77.99117,299.21,0.39,0.37,2026-09-01,2025,SNPP,SNPP,n,2.0NRT,278.27,0.36,N
9.57284,77.53609,305.91,0.41,0.37,2026-09-01,2025,SNPP,SNPP,n,2.0NRT,268.13,1.24,N
9.5723,77.5396,299.71,0.41,0.37,2026-09-01,2025,SNPP,SNPP,n,2.0NRT,269.85,0.85,N
9.56999,77.5319,304.75,0.41,0.37,2026-09-01,2025,SNPP,SNPP,n,2.0NRT,267.28,1.35,N
9.56943,77.53551,308.38,0.41,0.37,2026-09-01,2025,SNPP,SNPP,n,2.0NRT,268.79,1.35,N
9.2637,77.50169,313.85,0.41,0.37,2026-09-01,2025,SNPP,SNPP,n,2.0NRT,293.16,1.36,N
10.19173,77.64243,304.01,0.41,0.37,2026-09-01,2025,SNPP,SNPP,n,2.0NRT,291.74,0.42,N
23.43164,68.71332,303.25,0.45,0.63,2026-09-01,2201,SNPP,SNPP,n,2.0NRT,289.63,0.77,N
9.94405,78.17075,330.98,0.55,0.68,2026-09-02,0731,SNPP,SNPP,n,2.0NRT,292.36,8.81,D
9.99482,79.18996,341.62,0.47,0.64,2026-09-02,0731,SNPP,SNPP,n,2.0NRT,287.05,4.89,D
12.1557,79.81212,330.94,0.39,0.59,2026-09-02,0731,SNPP,SNPP,n,2.0NRT,288.02,2.65,D
14.88849,79.31078,332.39,0.37,0.58,2026-09-02,0731,SNPP,SNPP,n,2.0NRT,273.26,2.5,D
15.95654,79.91642,341.23,0.32,0.55,2026-09-02,0731,SNPP,SNPP,n,2.0NRT,293.08,4.66,D
20.96492,85.17074,326.69,0.42,0.38,2026-09-02,0733,SNPP,SNPP,l,2.0NRT,284.61,7.94,D
17.67918,75.30824,332.06,0.6,0.7,2026-09-02,0733,SNPP,SNPP,n,2.0NRT,286.29,6.74,D
31.09262,74.68887,340.43,0.33,0.55,2026-09-02,0737,SNPP,SNPP,n,2.0NRT,293.1,3.98,D
9.92334,78.1786,333.46,0.72,0.75,2026-09-02,0911,SNPP,SNPP,n,2.0NRT,287.09,8.28,D
11.34867,77.58162,343.48,0.68,0.74,2026-09-02,0911,SNPP,SNPP,n,2.0NRT,291.66,6.73,D
27.85456,72.35793,335.36,0.48,0.65,2026-09-02,0915,SNPP,SNPP,n,2.0NRT,295.85,6.23,D
27.37742,95.33333,296.12,0.46,0.47,2026-09-02,2000,SNPP,SNPP,n,2.0NRT,277.24,1.17,N
23.69712,85.35915,298.21,0.42,0.37,2026-09-02,2002,SNPP,SNPP,n,2.0NRT,282.2,0.72,N
23.80529,86.32597,299.68,0.39,0.36,2026-09-02,2002,SNPP,SNPP,n,2.0NRT,288.61,0.85,N
23.80471,86.32983,311.61,0.39,0.36,2026-09-02,2002,SNPP,SNPP,n,2.0NRT,289.63,0.85,N
23.80136,86.32924,302.76,0.39,0.36,2026-09-02,2002,SNPP,SNPP,n,2.0NRT,288.9,0.85,N
23.78102,86.37297,301.83,0.39,0.36,2026-09-02,2002,SNPP,SNPP,n,2.0NRT,289.08,1.41,N
23.7787,86.38834,311.58,0.39,0.36,2026-09-02,2002,SNPP,SNPP,n,2.0NRT,289.49,1.75,N
23.77812,86.39218,303.48,0.39,0.36,2026-09-02,2002,SNPP,SNPP,n,2.0NRT,289.43,1.06,N
23.77536,86.38774,305.74,0.39,0.36,2026-09-02,2002,SNPP,SNPP,n,2.0NRT,289.53,2.1,N
23.76637,86.40189,301.52,0.39,0.36,2026-09-02,2002,SNPP,SNPP,n,2.0NRT,288.02,0.98,N
23.7665,86.37826,303.1,0.39,0.36,2026-09-02,2002,SNPP,SNPP,n,2.0NRT,288.33,1.13,N
23.76419,86.39362,305.69,0.39,0.36,2026-09-02,2002,SNPP,SNPP,n,2.0NRT,289.46,1.77,N
23.76303,86.40129,306.39,0.39,0.36,2026-09-02,2002,SNPP,SNPP,n,2.0NRT,288.44,0.98,N
23.76244,86.40514,302.54,0.39,0.36,2026-09-02,2002,SNPP,SNPP,n,2.0NRT,288.11,1.07,N
23.75969,86.40069,312.71,0.39,0.36,2026-09-02,2002,SNPP,SNPP,n,2.0NRT,289.41,1.45,N
23.75911,86.40453,307.12,0.39,0.36,2026-09-02,2002,SNPP,SNPP,n,2.0NRT,288.73,1.05,N
23.75693,86.39625,306.5,0.39,0.36,2026-09-02,2002,SNPP,SNPP,n,2.0NRT,290.21,1.45,N
23.75577,86.40394,306.39,0.39,0.36,2026-09-02,2002,SNPP,SNPP,n,2.0NRT,289.59,1.05,N
23.75301,86.3995,306.1,0.39,0.36,2026-09-02,2002,SNPP,SNPP,n,2.0NRT,290.05,1.79,N
23.77554,85.99434,303.22,0.4,0.37,2026-09-02,2002,SNPP,SNPP,n,2.0NRT,289.35,0.93,N
23.77496,85.99825,304.92,0.4,0.37,2026-09-02,2002,SNPP,SNPP,n,2.0NRT,289.68,0.93,N
23.76929,86.01326,303.69,0.4,0.37,2026-09-02,2002,SNPP,SNPP,n,2.0NRT,289.14,1.06,N
23.66686,86.09244,303.59,0.4,0.37,2026-09-02,2002,SNPP,SNPP,n,2.0NRT,287.9,2,N
22.24434,87.38933,307.58,0.38,0.36,2026-09-02,2002,SNPP,SNPP,n,2.0NRT,284.82,1.69,N
20.97389,86.00428,303.42,0.39,0.36,2026-09-02,2002,SNPP,SNPP,n,2.0NRT,279.75,0.75,N
20.97057,86.0037,307.75,0.39,0.36,2026-09-02,2002,SNPP,SNPP,n,2.0NRT,279.33,1.07,N
20.96373,86.04834,300.88,0.39,0.36,2026-09-02,2002,SNPP,SNPP,n,2.0NRT,279.16,0.85,N
20.95044,86.04603,320.77,0.39,0.36,2026-09-02,2002,SNPP,SNPP,n,2.0NRT,277.16,2.41,N
20.94987,86.04974,317.46,0.39,0.36,2026-09-02,2002,SNPP,SNPP,n,2.0NRT,278.53,1.99,N
20.94769,86.04173,329.92,0.39,0.36,2026-09-02,2002,SNPP,SNPP,n,2.0NRT,276.62,2.41,N
20.94712,86.04544,299.71,0.39,0.36,2026-09-02,2002,SNPP,SNPP,n,2.0NRT,275.89,2.41,N
15.78634,80.24809,304.51,0.4,0.44,2026-09-02,2004,SNPP,SNPP,n,2.0NRT,283.42,1.63,N
15.18241,76.66785,303.1,0.33,0.56,2026-09-02,2004,SNPP,SNPP,n,2.0NRT,283.02,2.21,N
15.17876,76.65467,303.64,0.34,0.56,2026-09-02,2004,SNPP,SNPP,n,2.0NRT,283.83,1.51,N
15.17838,76.65782,304.14,0.34,0.56,2026-09-02,2004,SNPP,SNPP,n,2.0NRT,284.25,1.94,N
15.17359,76.65408,300.96,0.34,0.56,2026-09-02,2004,SNPP,SNPP,n,2.0NRT,281.77,1.23,N
15.17321,76.65722,298.31,0.34,0.56,2026-09-02,2004,SNPP,SNPP,n,2.0NRT,283.72,1.52,N
15.16884,76.38137,303.55,0.35,0.57,2026-09-02,2004,SNPP,SNPP,n,2.0NRT,285.17,1.08,N
21.16249,72.6673,304.69,0.71,0.75,2026-09-02,2004,SNPP,SNPP,n,2.0NRT,284.74,1.98,N
21.1658,72.66228,301.64,0.71,0.75,2026-09-02,2004,SNPP,SNPP,n,2.0NRT,284.7,1.54,N
17.61139,83.20518,299.79,0.44,0.38,2026-09-02,2004,SNPP,SNPP,n,2.0NRT,271.87,1.06,N
17.60785,83.20464,298.93,0.44,0.38,2026-09-02,2004,SNPP,SNPP,n,2.0NRT,270.69,0.82,N
17.60491,83.19991,295.25,0.44,0.38,2026-09-02,2004,SNPP,SNPP,n,2.0NRT,268.04,1.14,N
18.6843,73.02866,303.48,0.64,0.72,2026-09-02,2004,SNPP,SNPP,n,2.0NRT,282.8,2.69,N
18.68376,73.03494,307.43,0.64,0.72,2026-09-02,2004,SNPP,SNPP,n,2.0NRT,282.78,2.69,N
18.68321,73.04121,301.76,0.64,0.72,2026-09-02,2004,SNPP,SNPP,n,2.0NRT,283.02,3.91,N
9.55174,77.51925,300.72,0.49,0.49,2026-09-02,2006,SNPP,SNPP,n,2.0NRT,280.12,0.75,N
9.56267,77.52,312.46,0.49,0.49,2026-09-02,2006,SNPP,SNPP,n,2.0NRT,278.52,2.11,N
11.17563,79.08776,304.65,0.41,0.45,2026-09-02,2006,SNPP,SNPP,n,2.0NRT,286.18,0.63,N
11.59482,77.264,308.29,0.55,0.51,2026-09-02,2006,SNPP,SNPP,n,2.0NRT,271.1,1.73,N
11.59569,77.25757,301.79,0.55,0.51,2026-09-02,2006,SNPP,SNPP,n,2.0NRT,268.93,1.73,N
11.80807,77.92142,313.58,0.5,0.49,2026-09-02,2006,SNPP,SNPP,n,2.0NRT,284.21,2.3,N
9.56071,77.53418,314.02,0.49,0.49,2026-09-02,2006,SNPP,SNPP,n,2.0NRT,281.53,2.32,N
13.09088,79.98233,304.44,0.38,0.43,2026-09-02,2006,SNPP,SNPP,n,2.0NRT,285.15,0.52,N
12.85253,79.90434,343.13,0.38,0.44,2026-09-02,2006,SNPP,SNPP,n,2.0NRT,289.45,5.36,N
12.84852,79.90374,334.6,0.38,0.44,2026-09-02,2006,SNPP,SNPP,n,2.0NRT,288.54,4,N
9.55933,77.5109,299.08,0.49,0.49,2026-09-02,2006,SNPP,SNPP,n,2.0NRT,278.15,0.75,N
9.55874,77.51527,299.36,0.49,0.49,2026-09-02,2006,SNPP,SNPP,n,2.0NRT,278.95,2.55,N
9.55315,77.52262,321,0.49,0.49,2026-09-02,2006,SNPP,SNPP,n,2.0NRT,280.86,2.59,N
9.55481,77.51051,305.7,0.49,0.49,2026-09-02,2006,SNPP,SNPP,n,2.0NRT,277.36,0.75,N
31.3686,76.35826,302.36,0.44,0.62,2026-09-02,2140,SNPP,SNPP,n,2.0NRT,289.07,0.62,N
27.28717,73.83898,303.91,0.39,0.59,2026-09-02,2142,SNPP,SNPP,n,2.0NRT,290.51,0.55,N
24.82198,73.09294,304.11,0.4,0.6,2026-09-02,2142,SNPP,SNPP,n,2.0NRT,290.78,0.64,N
21.10903,72.63763,307.73,0.44,0.63,2026-09-02,2144,SNPP,SNPP,n,2.0NRT,288.01,2.25,N
21.10334,72.63613,318.44,0.44,0.63,2026-09-02,2144,SNPP,SNPP,n,2.0NRT,287.95,2.34,N
21.10142,72.64466,307.16,0.44,0.63,2026-09-02,2144,SNPP,SNPP,n,2.0NRT,287.46,2.25,N
21.1071,72.64617,347.86,0.44,0.63,2026-09-02,2144,SNPP,SNPP,n,2.0NRT,288.32,7.05,N
27.98586,95.93726,334.3,0.39,0.44,2026-09-03,0716,SNPP,SNPP,n,2.0NRT,295.68,5.03,D
23.80334,86.3283,329.9,0.56,0.43,2026-09-03,0716,SNPP,SNPP,n,2.0NRT,292.97,4.25,D
26.52341,90.53152,337.85,0.38,0.36,2026-09-03,0716,SNPP,SNPP,n,2.0NRT,295.1,3.17,D
26.88079,92.32764,335.88,0.4,0.37,2026-09-03,0716,SNPP,SNPP,n,2.0NRT,295.78,6.54,D
27.37946,95.33263,333.29,0.53,0.42,2026-09-03,0716,SNPP,SNPP,n,2.0NRT,293.87,1.57,D
26.80206,90.32026,331.09,0.38,0.36,2026-09-03,0716,SNPP,SNPP,n,2.0NRT,295.86,4.05,D
27.99035,95.94063,340.52,0.39,0.44,2026-09-03,0716,SNPP,SNPP,n,2.0NRT,294.12,6.05,D
28.181,95.66731,333.32,0.57,0.43,2026-09-03,0716,SNPP,SNPP,n,2.0NRT,294.3,5.65,D
8.86421,78.08301,337.52,0.33,0.55,2026-09-03,0852,SNPP,SNPP,n,2.0NRT,296.67,2.55,D
8.81097,78.0528,333.07,0.32,0.55,2026-09-03,0852,SNPP,SNPP,n,2.0NRT,298.05,0.97,D
8.86688,78.08226,334.12,0.33,0.55,2026-09-03,0852,SNPP,SNPP,n,2.0NRT,296.85,1.34,D
8.99612,78.11604,340.09,0.33,0.55,2026-09-03,0852,SNPP,SNPP,n,2.0NRT,296.73,1.58,D
